id	source_xpath	source_line	source_value	status	FHIR_targets	rule
amb-map-1208	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[1]/cda:observation[1]/cda:entryRelationship[2]/cda:observation[1]/cda:value[1]/@nullFlavor	1541	NI	mapped	Observation/e45165bb-251f-52f7-9363-45672a2cf927#/dataAbsentReason	CDA NullFlavor -> observation dataAbsentReason
amb-map-1209	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/@classCode	1552	OBS	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1210	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/@moodCode	1552	EVN	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1211	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:code[1]/@codeSystem	1554	1.2.643.5.1.13.13.11.1077	mapped	Encounter/55c69e53-bab0-50e5-9280-036b4aa7cae9#/diagnosis/1/use/0/coding/0/system	OID -> canonical RuCore URI or urn:oid
amb-map-1212	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:code[1]/@codeSystemName	1554	Виды нозологических единиц диагноза	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1213	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:code[1]/@code	1554	2	mapped	Encounter/55c69e53-bab0-50e5-9280-036b4aa7cae9#/diagnosis/1/use/0/coding/0/code	copy
amb-map-1214	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:code[1]/@codeSystemVersion	1554	2.1	mapped	Encounter/55c69e53-bab0-50e5-9280-036b4aa7cae9#/diagnosis/1/use/0/coding/0/version	Preserve NSI version when normalizing an alias of the same system
amb-map-1215	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:code[1]/@displayName	1554	Осложнение основного заболевания	mapped	Encounter/55c69e53-bab0-50e5-9280-036b4aa7cae9#/diagnosis/1/use/0/coding/0/display	copy
amb-map-1216	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:text[1]/text()	1556	H35.0 Гипертоническая ретинопатия	mapped	Condition/aa76add7-6f0a-53ab-95a8-05cf15815dc6#/code/text	copy
amb-map-1217	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:effectiveTime[1]/@value	1558	20230502	mapped	Condition/aa76add7-6f0a-53ab-95a8-05cf15815dc6#/recordedDate	CDA TS -> FHIR temporal value (minute precision padded with :00)
amb-map-1218	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:value[1]/@xsi:type	1560	CD	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1219	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:value[1]/@codeSystem	1560	1.2.643.5.1.13.13.11.1005	mapped	Condition/aa76add7-6f0a-53ab-95a8-05cf15815dc6#/code/coding/0/system	OID -> canonical RuCore URI or urn:oid
amb-map-1220	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:value[1]/@codeSystemName	1560	Международная статистическая классификация болезней и проблем, связанных со здоровьем (10-й пересмотр)	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1221	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:value[1]/@code	1560	H35.0	mapped	Condition/aa76add7-6f0a-53ab-95a8-05cf15815dc6#/code/coding/0/code	copy
amb-map-1222	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:value[1]/@codeSystemVersion	1560	2.24	mapped	Condition/aa76add7-6f0a-53ab-95a8-05cf15815dc6#/code/coding/0/version	copy
amb-map-1223	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:value[1]/@displayName	1560	Фоновая ретинопатия и ретинальные сосудистые изменения	mapped	Condition/aa76add7-6f0a-53ab-95a8-05cf15815dc6#/code/coding/0/display	copy
amb-map-1224	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[1]/@typeCode	1562	COMP	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1225	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[1]/cda:observation[1]/@classCode	1564	OBS	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1226	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[1]/cda:observation[1]/@moodCode	1564	EVN	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1227	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[1]/cda:observation[1]/cda:code[1]/@code	1566	7026	technical	Encounter/55c69e53-bab0-50e5-9280-036b4aa7cae9#/diagnosis/1/use/1	field discriminator: diagnosis justification
amb-map-1228	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[1]/cda:observation[1]/cda:code[1]/@codeSystem	1566	1.2.643.5.1.13.13.99.2.166	technical	Encounter/55c69e53-bab0-50e5-9280-036b4aa7cae9#/diagnosis/1/use/1	field discriminator: diagnosis justification
amb-map-1229	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[1]/cda:observation[1]/cda:code[1]/@codeSystemName	1566	Кодируемые поля CDA документов	technical	Encounter/55c69e53-bab0-50e5-9280-036b4aa7cae9#/diagnosis/1/use/1	field discriminator: diagnosis justification
amb-map-1230	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[1]/cda:observation[1]/cda:code[1]/@displayName	1566	Степень обоснованности диагноза	technical	Encounter/55c69e53-bab0-50e5-9280-036b4aa7cae9#/diagnosis/1/use/1	field discriminator: diagnosis justification
amb-map-1231	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[1]/cda:observation[1]/cda:code[1]/@codeSystemVersion	1566	5.27	technical	Encounter/55c69e53-bab0-50e5-9280-036b4aa7cae9#/diagnosis/1/use/1	field discriminator: diagnosis justification
amb-map-1232	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[1]/cda:observation[1]/cda:value[1]/@xsi:type	1568	CD	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1233	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[1]/cda:observation[1]/cda:value[1]/@code	1568	3	mapped	Encounter/55c69e53-bab0-50e5-9280-036b4aa7cae9#/diagnosis/1/use/1/coding/0/code	copy
amb-map-1234	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[1]/cda:observation[1]/cda:value[1]/@codeSystem	1568	1.2.643.5.1.13.13.99.2.795	mapped	Encounter/55c69e53-bab0-50e5-9280-036b4aa7cae9#/diagnosis/1/use/1/coding/0/system	OID -> canonical RuCore URI or urn:oid
amb-map-1235	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[1]/cda:observation[1]/cda:value[1]/@codeSystemName	1568	Степень обоснованности диагноза	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1236	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[1]/cda:observation[1]/cda:value[1]/@displayName	1568	Заключительный клинический диагноз	mapped	Encounter/55c69e53-bab0-50e5-9280-036b4aa7cae9#/diagnosis/1/use/1/coding/0/display	copy
amb-map-1237	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[1]/cda:observation[1]/cda:value[1]/@codeSystemVersion	1568	3.1	mapped	Encounter/55c69e53-bab0-50e5-9280-036b4aa7cae9#/diagnosis/1/use/1/coding/0/version	Preserve NSI version when normalizing an alias of the same system
amb-map-1238	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[2]/@typeCode	1572	COMP	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1239	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[2]/cda:observation[1]/@classCode	1574	OBS	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1240	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[2]/cda:observation[1]/@moodCode	1574	EVN	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1241	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[2]/cda:observation[1]/cda:code[1]/@code	1576	12014	mapped	Observation/d857e8be-6b1a-5bf7-9050-16695c1f675f#/code/coding/0/code	copy
amb-map-1242	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[2]/cda:observation[1]/cda:code[1]/@codeSystem	1576	1.2.643.5.1.13.13.99.2.166	mapped	Observation/d857e8be-6b1a-5bf7-9050-16695c1f675f#/code/coding/0/system	OID -> canonical RuCore URI or urn:oid
amb-map-1243	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[2]/cda:observation[1]/cda:code[1]/@codeSystemName	1576	Кодируемые поля CDA документов	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1244	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[2]/cda:observation[1]/cda:code[1]/@displayName	1576	Характер заболевания	mapped	Observation/d857e8be-6b1a-5bf7-9050-16695c1f675f#/code/coding/0/display	copy
amb-map-1245	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[2]/cda:observation[1]/cda:code[1]/@codeSystemVersion	1576	5.27	mapped	Observation/d857e8be-6b1a-5bf7-9050-16695c1f675f#/code/coding/0/version	copy
amb-map-1246	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[2]/cda:observation[1]/cda:value[1]/@xsi:type	1578	CD	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1247	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[2]/cda:observation[1]/cda:value[1]/@code	1578	1	mapped	Observation/d857e8be-6b1a-5bf7-9050-16695c1f675f#/valueCodeableConcept/coding/0/code	copy
amb-map-1248	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[2]/cda:observation[1]/cda:value[1]/@codeSystem	1578	1.2.643.5.1.13.13.11.1049	mapped	Observation/d857e8be-6b1a-5bf7-9050-16695c1f675f#/valueCodeableConcept/coding/0/system	OID -> canonical RuCore URI or urn:oid
amb-map-1249	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[2]/cda:observation[1]/cda:value[1]/@codeSystemName	1578	Характер заболевания	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1250	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[2]/cda:observation[1]/cda:value[1]/@displayName	1578	Впервые в жизни установленное хроническое	mapped	Observation/d857e8be-6b1a-5bf7-9050-16695c1f675f#/valueCodeableConcept/coding/0/display	copy
amb-map-1251	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[12]/cda:section[1]/cda:entry[2]/cda:observation[1]/cda:entryRelationship[2]/cda:observation[1]/cda:value[1]/@codeSystemVersion	1578	3.1	mapped	Observation/d857e8be-6b1a-5bf7-9050-16695c1f675f#/valueCodeableConcept/coding/0/version	copy
amb-map-1252	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[13]/cda:section[1]/cda:code[1]/@code	1593	REGIME	mapped	Composition/202d52a8-af92-5ef3-9a7e-d83305a85264#/section/12/code/coding/0/code	copy
amb-map-1253	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[13]/cda:section[1]/cda:code[1]/@codeSystem	1593	1.2.643.5.1.13.13.99.2.197	mapped	Composition/202d52a8-af92-5ef3-9a7e-d83305a85264#/section/12/code/coding/0/system	OID -> canonical RuCore URI or urn:oid
amb-map-1254	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[13]/cda:section[1]/cda:code[1]/@codeSystemName	1593	Секции электронных медицинских документов	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1255	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[13]/cda:section[1]/cda:code[1]/@displayName	1593	Режим и рекомендации	mapped	Composition/202d52a8-af92-5ef3-9a7e-d83305a85264#/section/12/code/coding/0/display	copy
amb-map-1256	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[13]/cda:section[1]/cda:code[1]/@codeSystemVersion	1593	4.20	mapped	Composition/202d52a8-af92-5ef3-9a7e-d83305a85264#/section/12/code/coding/0/version	copy
amb-map-1257	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[13]/cda:section[1]/cda:title[1]/text()	1595	Рекомендации по дальнейшему наблюдению, дообследованию и лечению	mapped	Composition/202d52a8-af92-5ef3-9a7e-d83305a85264#/section/12/title	copy
amb-map-1258	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[13]/cda:section[1]/cda:entry[1]/cda:observation[1]/@classCode	1599	OBS	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1259	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[13]/cda:section[1]/cda:entry[1]/cda:observation[1]/@moodCode	1599	EVN	technical		CDA structural/type/dictionary-label metadata; exact value in trace/source
amb-map-1260	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[13]/cda:section[1]/cda:entry[1]/cda:observation[1]/cda:code[1]/@code	1601	7006	technical	CarePlan/671fb885-cb22-52c5-8fd1-d9fd611e0132#/description	CDA textual-description field discriminator
amb-map-1261	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[13]/cda:section[1]/cda:entry[1]/cda:observation[1]/cda:code[1]/@codeSystem	1601	1.2.643.5.1.13.13.99.2.166	technical	CarePlan/671fb885-cb22-52c5-8fd1-d9fd611e0132#/description	CDA textual-description field discriminator
amb-map-1262	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[13]/cda:section[1]/cda:entry[1]/cda:observation[1]/cda:code[1]/@codeSystemName	1601	Кодируемые поля CDA документов	technical	CarePlan/671fb885-cb22-52c5-8fd1-d9fd611e0132#/description	CDA textual-description field discriminator
amb-map-1263	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[13]/cda:section[1]/cda:entry[1]/cda:observation[1]/cda:code[1]/@displayName	1601	Текстовое описание	technical	CarePlan/671fb885-cb22-52c5-8fd1-d9fd611e0132#/description	CDA textual-description field discriminator
amb-map-1264	/cda:ClinicalDocument[1]/cda:component[1]/cda:structuredBody[1]/cda:component[13]/cda:section[1]/cda:entry[1]/cda:observation[1]/cda:code[1]/@codeSystemVersion	1601	5.27	technical	CarePlan/671fb885-cb22-52c5-8fd1-d9fd611e0132#/description	CDA textual-description field discriminator
